id,name,type,display_type,activity_type_display_name,private,bike_id,athlete_gear_id,start_date,start_date_local_raw,start_time,start_day,distance,distance_raw,long_unit,short_unit,moving_time,moving_time_raw,elapsed_time,elapsed_time_raw,trainer,static_map,has_latlng,commute,elevation_gain,elevation_unit,elevation_gain_raw,description,activity_url,activity_url_for_twitter,twitter_msg,is_new,is_changing_type,suffer_score,workout_type,flagged,hide_power,hide_heartrate,leaderboard_opt_out,visibility
9524952991,Caminhada de relaxamento,Walk,Caminhada,Caminhada,false,,9886392,"ter, 18/07/2023",1689711351,2023-07-18T23:15:51+0000,Tue,"1,06",1061.03,quilômetros,km,10:56,656,10:56,656,true,,true,,0,m,0,,https://www.strava.com/activities/9524952991,https://www.strava.com/activities/9524952991?utm_content=39948062&utm_medium=referral&utm_source=twitter,"saí para um(a) Caminhada de 1,0 quilômetro.",true,false,17,0,false,false,false,false,everyone
9524952924,Corrida rápida na UFPE,Run,Corrida,Corrida,false,,9886392,"ter, 18/07/2023",1689710127,2023-07-18T22:55:27+0000,Tue,"3,15",3157.94,quilômetros,km,16:56,1016,20:04,1204,false,https://d3o5xota0a1fcr.cloudfront.net/v6/maps/UYJCUSGJDL76CHLZNNNMBLWXKYDOW7QGE2Y52ZPGYVFO2CGE3NISYHAR2ROUHXW3DSR7XZMBVRBNQO44P6VNJP7CDWTPLVNK,true,,0,m,0,,https://www.strava.com/activities/9524952924,https://www.strava.com/activities/9524952924?utm_content=39948062&utm_medium=referral&utm_source=twitter,"saí para um(a) Corrida de 3,1 quilômetro.",true,false,29,3,false,false,false,false,everyone
9524952921,Caminhada de Aquecimento,Walk,Caminhada,Caminhada,false,,9886392,"ter, 18/07/2023",1689708867,2023-07-18T22:34:27+0000,Tue,"2,01",2016.97,quilômetros,km,20:49,1249,20:49,1249,true,,true,,0,m,0,,https://www.strava.com/activities/9524952921,https://www.strava.com/activities/9524952921?utm_content=39948062&utm_medium=referral&utm_source=twitter,"saí para um(a) Caminhada de 2,0 quilômetro.",true,false,3,0,false,false,false,false,everyone
9471445372,Funcional academia,Workout,Treino,Treino,false,,,"seg, 17/07/2023",1689606658,2023-07-17T22:10:58+0000,Mon,0,0,quilômetros,km,1:01:01,3661,1:01:01,3661,true,,false,,0,m,0,,https://www.strava.com/activities/9471445372,https://www.strava.com/activities/9471445372?utm_content=39948062&utm_medium=referral&utm_source=twitter,saí para um(a) Treino de 0 quilômetro.,true,false,19,0,false,false,false,false,everyone
9450749360,Caminhada na UFPE,Walk,Caminhada,Caminhada,false,,9886392,"qui, 13/07/2023",1689272830,2023-07-13T21:27:10+0000,Thu,"5,08",5084.89,quilômetros,km,55:12,3312,55:12,3312,true,,true,,0,m,0,,https://www.strava.com/activities/9450749360,https://www.strava.com/activities/9450749360?utm_content=39948062&utm_medium=referral&utm_source=twitter,"saí para um(a) Caminhada de 5,0 quilômetro.",true,false,14,0,false,false,false,false,everyone
9450749151,Treino funcional,Workout,Treino,Treino,false,,,"qua, 12/07/2023",1689174237,2023-07-12T22:03:57+0000,Wed,0,0,quilômetros,km,1:01:36,3696,1:01:36,3696,true,,false,,0,m,0,,https://www.strava.com/activities/9450749151,https://www.strava.com/activities/9450749151?utm_content=39948062&utm_medium=referral&utm_source=twitter,saí para um(a) Treino de 0 quilômetro.,true,false,12,0,false,false,false,false,everyone
9450749061,Treino funcional,Workout,Treino,Treino,false,,,"seg, 10/07/2023",1689000620,2023-07-10T21:50:20+0000,Mon,0,0,quilômetros,km,1:11:06,4266,1:11:06,4266,true,,false,,0,m,0,,https://www.strava.com/activities/9450749061,https://www.strava.com/activities/9450749061?utm_content=39948062&utm_medium=referral&utm_source=twitter,saí para um(a) Treino de 0 quilômetro.,true,false,26,0,false,false,false,false,everyone
9450749066,Treino funcional,Workout,Treino,Treino,false,,,"sex, 07/07/2023",1688742164,2023-07-07T22:02:44+0000,Fri,0,0,quilômetros,km,1:04:43,3883,1:04:43,3883,true,,false,,0,m,0,,https://www.strava.com/activities/9450749066,https://www.strava.com/activities/9450749066?utm_content=39948062&utm_medium=referral&utm_source=twitter,saí para um(a) Treino de 0 quilômetro.,true,false,21,0,false,false,false,false,everyone
9405609161,Corrida na UFPE,Run,Corrida,Corrida,false,,9886392,"qui, 06/07/2023",1688675277,2023-07-06T23:27:57+0000,Thu,"4,34",4344.46,quilômetros,km,31:53,1913,31:53,1913,true,,true,,0,m,0,,https://www.strava.com/activities/9405609161,https://www.strava.com/activities/9405609161?utm_content=39948062&utm_medium=referral&utm_source=twitter,"saí para um(a) Corrida de 4,3 quilômetro.",true,false,58,3,false,false,false,false,everyone
9405609663,Caminhada de Aquecimento,Walk,Caminhada,Caminhada,false,,9886392,"qui, 06/07/2023",1688673365,2023-07-06T22:56:05+0000,Thu,"3,12",3119.32,quilômetros,km,40:09,2409,40:09,2409,true,,true,,0,m,0,,https://www.strava.com/activities/9405609663,https://www.strava.com/activities/9405609663?utm_content=39948062&utm_medium=referral&utm_source=twitter,"saí para um(a) Caminhada de 3,1 quilômetro.",true,false,7,0,false,false,false,false,everyone
9405609224,Caminhada de relaxamento,Walk,Caminhada,Caminhada,false,,9886392,"ter, 04/07/2023",1688500629,2023-07-04T22:57:09+0000,Tue,"1,03",1032.4,quilômetros,km,15:28,928,15:28,928,true,,true,,0,m,0,,https://www.strava.com/activities/9405609224,https://www.strava.com/activities/9405609224?utm_content=39948062&utm_medium=referral&utm_source=twitter,"saí para um(a) Caminhada de 1,0 quilômetro.",true,false,2,0,false,false,false,false,everyone
9405609010,Corrida rápida na UFPE,Run,Corrida,Corrida,false,,9886392,"ter, 04/07/2023",1688499185,2023-07-04T22:33:05+0000,Tue,"3,28",3283.12,quilômetros,km,20:23,1223,23:53,1433,false,https://d3o5xota0a1fcr.cloudfront.net/v6/maps/PCHBDMR2CIFLCFIMQBBRKSU2MUO5IF2ZRKJKHW65YDAWKMJ6MFC6TONBRG64Z4GA2FUZCQCGK6PR6FMNXJ63WRPORBIBQSEP,true,,0,m,0,,https://www.strava.com/activities/9405609010,https://www.strava.com/activities/9405609010?utm_content=39948062&utm_medium=referral&utm_source=twitter,"saí para um(a) Corrida de 3,2 quilômetro.",true,false,56,3,false,false,false,false,everyone
9405609047,Caminhada de Aquecimento,Walk,Caminhada,Caminhada,false,,9886392,"ter, 04/07/2023",1688498519,2023-07-04T22:21:59+0000,Tue,"1,04",1048.77,quilômetros,km,10:58,658,10:58,658,true,,true,,0,m,0,,https://www.strava.com/activities/9405609047,https://www.strava.com/activities/9405609047?utm_content=39948062&utm_medium=referral&utm_source=twitter,"saí para um(a) Caminhada de 1,0 quilômetro.",true,false,3,0,false,false,false,false,everyone
9386455756,Treino funcional,Workout,Treino,Treino,false,,,"seg, 03/07/2023",1688398498,2023-07-03T22:34:58+0000,Mon,0,0,quilômetros,km,29:47,1787,29:47,1787,true,,false,,0,m,0,,https://www.strava.com/activities/9386455756,https://www.strava.com/activities/9386455756?utm_content=39948062&utm_medium=referral&utm_source=twitter,saí para um(a) Treino de 0 quilômetro.,true,false,4,0,false,false,false,false,everyone
9386455660,Treino funcional,Workout,Treino,Treino,false,,,"seg, 03/07/2023",1688397431,2023-07-03T22:17:11+0000,Mon,0,0,quilômetros,km,17:12,1032,17:12,1032,true,,false,,0,m,0,,https://www.strava.com/activities/9386455660,https://www.strava.com/activities/9386455660?utm_content=39948062&utm_medium=referral&utm_source=twitter,saí para um(a) Treino de 0 quilômetro.,true,false,2,0,false,false,false,false,everyone
9386455574,Treino funcional,Workout,Treino,Treino,false,,,"seg, 03/07/2023",1688395870,2023-07-03T21:51:10+0000,Mon,0,0,quilômetros,km,25:26,1526,25:26,1526,true,,false,,0,m,0,,https://www.strava.com/activities/9386455574,https://www.strava.com/activities/9386455574?utm_content=39948062&utm_medium=referral&utm_source=twitter,saí para um(a) Treino de 0 quilômetro.,true,false,3,0,false,false,false,false,everyone
9386455461,Corrida na esteira,Run,Corrida,Corrida,false,,9886392,"qui, 29/06/2023",1688058287,2023-06-30T00:04:47+0000,Thu,"1,11",1110,quilômetros,km,12:24,744,12:24,744,true,,false,,0,m,0,,https://www.strava.com/activities/9386455461,https://www.strava.com/activities/9386455461?utm_content=39948062&utm_medium=referral&utm_source=twitter,"saí para um(a) Corrida de 1,1 quilômetro.",true,false,30,3,false,false,false,false,everyone
9386455387,Treino academia,Workout,Treino,Treino,false,,,"qui, 29/06/2023",1688055499,2023-06-29T23:18:19+0000,Thu,0,0,quilômetros,km,50:22,3022,50:22,3022,true,,false,,0,m,0,,https://www.strava.com/activities/9386455387,https://www.strava.com/activities/9386455387?utm_content=39948062&utm_medium=referral&utm_source=twitter,saí para um(a) Treino de 0 quilômetro.,true,false,7,0,false,false,false,false,everyone
9349986298,Caminhada de domingo,Walk,Caminhada,Caminhada,false,,9886392,"dom, 25/06/2023",1687693710,2023-06-25T14:48:30+0000,Sun,"3,13",3131.98,quilômetros,km,36:37,2197,36:37,2197,true,,true,,0,m,0,,https://www.strava.com/activities/9349986298,https://www.strava.com/activities/9349986298?utm_content=39948062&utm_medium=referral&utm_source=twitter,"saí para um(a) Caminhada de 3,1 quilômetro.",true,false,8,0,false,false,false,false,everyone
9297232467,Caminhada de relaxamento,Walk,Caminhada,Caminhada,false,,9886392,"sáb, 17/06/2023",1687031607,2023-06-17T22:53:27+0000,Sat,"1,10",1099.85,quilômetros,km,12:35,755,12:35,755,true,,true,,0,m,0,,https://www.strava.com/activities/9297232467,https://www.strava.com/activities/9297232467?utm_content=39948062&utm_medium=referral&utm_source=twitter,"saí para um(a) Caminhada de 1,1 quilômetro.",true,false,4,0,false,false,false,false,everyone
3790948728,Caminhada,Walk,Caminhada,Caminhada,false,,,"qua, 18/03/2020",1584560697,2020-03-18T22:44:57+0000,Wed,"5,71",5710,quilômetros,km,49:38,2978,53:25,3205,false,https://d3o5xota0a1fcr.cloudfront.net/v6/maps/MOUE3KXTIW3PKBRJPO5Q6TI7RL6RC7CPGVFAXONACTNOODPN6C5IRIMUK6KBVIZEJHLTZGVKNSCNQSYB3IATQ2Q6LNZSR7CN,true,,0,m,0,,https://www.strava.com/activities/3790948728,https://www.strava.com/activities/3790948728?utm_content=39948062&utm_medium=referral&utm_source=twitter,"saí para um(a) Caminhada de 5,7 quilômetro.",true,false,95,,false,false,false,false,everyone
3790959241,Caminhada,Walk,Caminhada,Caminhada,false,,,"dom, 15/03/2020",1584272945,2020-03-15T14:49:05+0000,Sun,"5,69",5690,quilômetros,km,59:13,3553,1:00:08,3608,false,https://d3o5xota0a1fcr.cloudfront.net/v6/maps/QRK3GNKMNYLHE4BCJUU2XHGZZ2LO363TAPRF5EDRVLERS7L655DP6RE3U36GANH6KXJV27PTJDZAMUKT3KESPE4OUKADMV25,true,,0,m,0,,https://www.strava.com/activities/3790959241,https://www.strava.com/activities/3790959241?utm_content=39948062&utm_medium=referral&utm_source=twitter,"saí para um(a) Caminhada de 5,6 quilômetro.",true,false,26,,false,false,false,false,everyone
3790966257,Caminhada,Walk,Caminhada,Caminhada,false,,,"qui, 12/03/2020",1584043500,2020-03-12T23:05:00+0000,Thu,"5,08",5080,quilômetros,km,48:26,2906,48:26,2906,false,https://d3o5xota0a1fcr.cloudfront.net/v6/maps/N2NSC5PUBVDRWNNCTBIIVSTHMVSNSOKHPFSSQABOUJL44JZSVBCMMNEBD76ZRC23IQU7UCZJM3GMZ64IL5BCG25ATCAPDXYF,true,,0,m,0,,https://www.strava.com/activities/3790966257,https://www.strava.com/activities/3790966257?utm_content=39948062&utm_medium=referral&utm_source=twitter,"saí para um(a) Caminhada de 5,0 quilômetro.",true,false,37,,false,false,false,false,everyone
3790991642,Corrida,Run,Corrida,Corrida,false,,,"qui, 05/03/2020",1583418882,2020-03-05T22:34:42+0000,Thu,"2,33",2338,quilômetros,km,25:04,1504,25:04,1504,true,,false,,0,m,0,,https://www.strava.com/activities/3790991642,https://www.strava.com/activities/3790991642?utm_content=39948062&utm_medium=referral&utm_source=twitter,"saí para um(a) Corrida de 2,3 quilômetro.",true,false,22,,false,false,false,false,everyone
3790993029,Caminhada,Walk,Caminhada,Caminhada,false,,,"qui, 05/03/2020",1583416488,2020-03-05T16:54:48+0000,Thu,"2,01",2010,quilômetros,km,18:16,1096,22:38,1358,false,https://d3o5xota0a1fcr.cloudfront.net/v6/maps/SN75X4WJ74T2AB52KQOOXCNLKD2VOSBPUB2M4NIND3Q2M6YER5EPLWGXGOPWQ3IOCTCMSCNNXZMXQHHZKGVUUKBJ54HCBQRW,true,,0,m,0,,https://www.strava.com/activities/3790993029,https://www.strava.com/activities/3790993029?utm_content=39948062&utm_medium=referral&utm_source=twitter,"saí para um(a) Caminhada de 2,0 quilômetro.",true,false,4,,false,false,false,false,everyone
3791004781,Caminhada,Walk,Caminhada,Caminhada,false,,,"qui, 05/03/2020",1583412472,2020-03-05T15:47:52+0000,Thu,"1,32",1320,quilômetros,km,13:39,819,14:20,860,false,https://d3o5xota0a1fcr.cloudfront.net/v6/maps/K6MC3JK73XSVHHKXQUCJUOAQKSF47DM7QIIH27WQC2PYGSWEWVJSW6N3NKZLZ7SJMCAQI7H6MWGDMO6FHAVSGC53HLZJA2QH,true,,0,m,0,,https://www.strava.com/activities/3791004781,https://www.strava.com/activities/3791004781?utm_content=39948062&utm_medium=referral&utm_source=twitter,"saí para um(a) Caminhada de 1,3 quilômetro.",true,false,6,,false,false,false,false,everyone
3791010109,Caminhada,Walk,Caminhada,Caminhada,false,,,"ter, 03/03/2020",1583250379,2020-03-03T23:46:19+0000,Tue,"3,82",3822,quilômetros,km,26:18,1578,26:18,1578,true,,false,,0,m,0,,https://www.strava.com/activities/3791010109,https://www.strava.com/activities/3791010109?utm_content=39948062&utm_medium=referral&utm_source=twitter,"saí para um(a) Caminhada de 3,8 quilômetro.",true,false,35,,false,false,false,false,everyone
3791024699,Caminhada,Walk,Caminhada,Caminhada,false,,,"seg, 02/03/2020",1583162989,2020-03-02T23:29:49+0000,Mon,"3,90",3904,quilômetros,km,23:12,1392,23:12,1392,true,,false,,0,m,0,,https://www.strava.com/activities/3791024699,https://www.strava.com/activities/3791024699?utm_content=39948062&utm_medium=referral&utm_source=twitter,"saí para um(a) Caminhada de 3,9 quilômetro.",true,false,20,,false,false,false,false,everyone
3791022958,Caminhada,Walk,Caminhada,Caminhada,false,,,"qua, 26/02/2020",1582734277,2020-02-26T19:24:37+0000,Wed,"9,11",9110,quilômetros,km,1:26:54,5214,1:32:46,5566,false,https://d3o5xota0a1fcr.cloudfront.net/v6/maps/4KGA7T3F3I5DJLEUAQ66J5PKV2PREMWQCD52WNHCUZY4P52LE3W6IRXVLXSWQ2WKEOD7RITYDRWQ3RG7LV62IUDWG6AINONT,true,,0,m,0,,https://www.strava.com/activities/3791022958,https://www.strava.com/activities/3791022958?utm_content=39948062&utm_medium=referral&utm_source=twitter,"saí para um(a) Caminhada de 9,1 quilômetro.",true,false,42,,false,false,false,false,everyone
8189334883,Corrida na UFPE,Run,Corrida,Corrida,false,,9886392,"ter, 29/11/2022",1669749237,2022-11-29T22:13:57+0000,Tue,"5,16",5163.43,quilômetros,km,31:42,1902,34:38,2078,false,https://d3o5xota0a1fcr.cloudfront.net/v6/maps/2KZW343JZ5MZAOSP2APHS4LAIF5O636VALKNVJQQMCSTMDPVMB4OSURMXH3HMHRWALZLARQHPC7FIS7L5NDAGUTHQGER7R4R,true,,0,m,0,,https://www.strava.com/activities/8189334883,https://www.strava.com/activities/8189334883?utm_content=39948062&utm_medium=referral&utm_source=twitter,"saí para um(a) Corrida de 5,1 quilômetro.",true,false,98,3,false,false,false,false,everyone
8189334619,Caminhada de aquecimento,Walk,Caminhada,Caminhada,false,,9886392,"ter, 29/11/2022",1669747893,2022-11-29T21:51:33+0000,Tue,"2,02",2026.25,quilômetros,km,22:07,1327,22:07,1327,true,,true,,0,m,0,,https://www.strava.com/activities/8189334619,https://www.strava.com/activities/8189334619?utm_content=39948062&utm_medium=referral&utm_source=twitter,"saí para um(a) Caminhada de 2,0 quilômetro.",true,false,7,0,false,false,false,false,everyone
8182230043,Treino Funcional,Workout,Treino,Treino,false,,,"seg, 28/11/2022",1669644154,2022-11-28T22:02:34+0000,Mon,0,0,quilômetros,km,1:02:59,3779,1:02:59,3779,true,,false,,0,m,0,,https://www.strava.com/activities/8182230043,https://www.strava.com/activities/8182230043?utm_content=39948062&utm_medium=referral&utm_source=twitter,saí para um(a) Treino de 0 quilômetro.,true,false,10,0,false,false,false,false,everyone
8164695468,Corrida na UFPE,Run,Corrida,Corrida,false,,9886392,"qui, 24/11/2022",1669319981,2022-11-24T22:59:41+0000,Thu,"6,41",6414.63,quilômetros,km,38:56,2336,56:13,3373,false,https://d3o5xota0a1fcr.cloudfront.net/v6/maps/4D7AQWUBKW6QOTHJN4PDEQEQXOGNUC3EOATTRZGJTUV4FHYGWLWOKGAFBQP6UZF2YRRUKLK3BXKOLAU4BSEXBFPTSXXNG45U,true,,0,m,0,,https://www.strava.com/activities/8164695468,https://www.strava.com/activities/8164695468?utm_content=39948062&utm_medium=referral&utm_source=twitter,"saí para um(a) Corrida de 6,4 quilômetro.",true,false,85,3,false,false,false,false,everyone
8164695305,Caminhada de aquecimento,Walk,Caminhada,Caminhada,false,,9886392,"qui, 24/11/2022",1669319298,2022-11-24T22:48:18+0000,Thu,"1,05",1056.2,quilômetros,km,11:08,668,11:08,668,true,,true,,0,m,0,,https://www.strava.com/activities/8164695305,https://www.strava.com/activities/8164695305?utm_content=39948062&utm_medium=referral&utm_source=twitter,"saí para um(a) Caminhada de 1,0 quilômetro.",true,false,2,0,false,false,false,false,everyone
8164695218,Treino Funcional parte2,Workout,Treino,Treino,false,,,"qua, 23/11/2022",1669214832,2022-11-23T22:47:12+0000,Wed,0,0,quilômetros,km,31:21,1881,31:21,1881,true,,false,,0,m,0,,https://www.strava.com/activities/8164695218,https://www.strava.com/activities/8164695218?utm_content=39948062&utm_medium=referral&utm_source=twitter,saí para um(a) Treino de 0 quilômetro.,true,false,4,0,false,false,false,false,everyone
8164695182,Treino Funcional parte1,Workout,Treino,Treino,false,,,"qua, 23/11/2022",1669212367,2022-11-23T22:06:07+0000,Wed,0,0,quilômetros,km,40:49,2449,40:49,2449,true,,false,,0,m,0,,https://www.strava.com/activities/8164695182,https://www.strava.com/activities/8164695182?utm_content=39948062&utm_medium=referral&utm_source=twitter,saí para um(a) Treino de 0 quilômetro.,true,false,21,0,false,false,false,false,everyone
8148529072,Caminhada matinal na UFPE,Walk,Caminhada,Caminhada,false,,9886392,"seg, 21/11/2022",1669017335,2022-11-21T10:55:35+0000,Mon,"2,19",2195.59,quilômetros,km,32:45,1965,32:45,1965,true,,true,,0,m,0,,https://www.strava.com/activities/8148529072,https://www.strava.com/activities/8148529072?utm_content=39948062&utm_medium=referral&utm_source=twitter,"saí para um(a) Caminhada de 2,1 quilômetro.",true,false,4,0,false,false,false,false,everyone
8148528843,Caminhada vitamida D,Walk,Caminhada,Caminhada,false,,9886392,"dom, 20/11/2022",1668951314,2022-11-20T16:35:14+0000,Sun,"3,15",3158.73,quilômetros,km,32:58,1978,32:58,1978,true,,true,,0,m,0,,https://www.strava.com/activities/8148528843,https://www.strava.com/activities/8148528843?utm_content=39948062&utm_medium=referral&utm_source=twitter,"saí para um(a) Caminhada de 3,1 quilômetro.",true,false,6,0,false,false,false,false,everyone
8148528540,Corrida na UFPE,Run,Corrida,Corrida,false,,9886392,"sex, 18/11/2022",1668802818,2022-11-18T23:20:18+0000,Fri,"4,20",4208.37,quilômetros,km,24:58,1498,26:43,1603,false,https://d3o5xota0a1fcr.cloudfront.net/v6/maps/3EGDWE2HFON7EFGDBGPF5UNXHB3WE7DTKTZT4OIXTP4BF26MHI2QIO744VH7CJ4HRR3DAI5QA5ZMQYC6NMXTVC5BJNRQ6ULU,true,,4,m,3.96786,,https://www.strava.com/activities/8148528540,https://www.strava.com/activities/8148528540?utm_content=39948062&utm_medium=referral&utm_source=twitter,"saí para um(a) Corrida de 4,2 quilômetro.",true,false,28,3,false,false,false,false,everyone
8148528311,Caminhada de aquecimento,Walk,Caminhada,Caminhada,false,,9886392,"sex, 18/11/2022",1668800848,2022-11-18T22:47:28+0000,Fri,"3,03",3029.45,quilômetros,km,32:02,1922,32:02,1922,true,,true,,0,m,0,,https://www.strava.com/activities/8148528311,https://www.strava.com/activities/8148528311?utm_content=39948062&utm_medium=referral&utm_source=twitter,"saí para um(a) Caminhada de 3,0 quilômetro.",true,false,10,0,false,false,false,false,everyone
8130929657,Treino Funcional parte2,Workout,Treino,Treino,false,,,"qua, 16/11/2022",1668608725,2022-11-16T22:25:25+0000,Wed,0,0,quilômetros,km,36:44,2204,36:44,2204,true,,false,,0,m,0,,https://www.strava.com/activities/8130929657,https://www.strava.com/activities/8130929657?utm_content=39948062&utm_medium=referral&utm_source=twitter,saí para um(a) Treino de 0 quilômetro.,true,false,5,0,false,false,false,false,everyone
8130929493,Treino Funcional parte1,Workout,Treino,Treino,false,,,"qua, 16/11/2022",1668607667,2022-11-16T22:07:47+0000,Wed,0,0,quilômetros,km,21:36,1296,21:36,1296,true,,false,,0,m,0,,https://www.strava.com/activities/8130929493,https://www.strava.com/activities/8130929493?utm_content=39948062&utm_medium=referral&utm_source=twitter,saí para um(a) Treino de 0 quilômetro.,true,false,3,0,false,false,false,false,everyone
8125943445,Caminhada parte 2,Walk,Caminhada,Caminhada,false,,9886392,"ter, 15/11/2022",1668540314,2022-11-15T22:25:14+0000,Tue,"2,07",2071.33,quilômetros,km,22:19,1339,22:19,1339,true,,true,,0,m,0,,https://www.strava.com/activities/8125943445,https://www.strava.com/activities/8125943445?utm_content=39948062&utm_medium=referral&utm_source=twitter,"saí para um(a) Caminhada de 2,0 quilômetro.",true,false,4,0,false,false,false,false,everyone
8125943041,Caminhada parte 1,Walk,Caminhada,Caminhada,false,,9886392,"ter, 15/11/2022",1668538785,2022-11-15T21:59:45+0000,Tue,"2,01",2013.87,quilômetros,km,20:29,1229,20:29,1229,true,,true,,0,m,0,,https://www.strava.com/activities/8125943041,https://www.strava.com/activities/8125943041?utm_content=39948062&utm_medium=referral&utm_source=twitter,"saí para um(a) Caminhada de 2,0 quilômetro.",true,false,4,0,false,false,false,false,everyone
8121422265,Treino Funcional,Workout,Treino,Treino,false,,,"seg, 14/11/2022",1668434183,2022-11-14T21:56:23+0000,Mon,0,0,quilômetros,km,1:11:33,4293,1:11:33,4293,true,,false,,0,m,0,,https://www.strava.com/activities/8121422265,https://www.strava.com/activities/8121422265?utm_content=39948062&utm_medium=referral&utm_source=twitter,saí para um(a) Treino de 0 quilômetro.,true,false,19,0,false,false,false,false,everyone
8121422122,Treino academia,WeightTraining,Treinamento com peso,Treinamento com peso,false,,,"qui, 10/11/2022",1668089623,2022-11-10T22:13:43+0000,Thu,0,0,quilômetros,km,56:28,3388,56:28,3388,true,,false,,0,m,0,,https://www.strava.com/activities/8121422122,https://www.strava.com/activities/8121422122?utm_content=39948062&utm_medium=referral&utm_source=twitter,saí para um(a) Treinamento com peso de 0 quilômetro.,true,false,11,30,false,false,false,false,everyone
8094681657,Treino Funcional,Workout,Treino,Treino,false,,,"qua, 09/11/2022",1668002501,2022-11-09T22:01:41+0000,Wed,0,0,quilômetros,km,1:06:10,3970,1:06:10,3970,true,,false,,0,m,0,,https://www.strava.com/activities/8094681657,https://www.strava.com/activities/8094681657?utm_content=39948062&utm_medium=referral&utm_source=twitter,saí para um(a) Treino de 0 quilômetro.,true,false,31,0,false,false,false,false,everyone
8093007821,Corrida na UFPE,Run,Corrida,Corrida,false,,9886392,"ter, 08/11/2022",1667938262,2022-11-08T23:11:02+0000,Tue,"4,36",4359.63,quilômetros,km,25:32,1532,35:45,2145,false,https://d3o5xota0a1fcr.cloudfront.net/v6/maps/XMHL6M66LOGVOQZMCFFEPBA2YLAX3Y43PRKNSQ34VNMQ47PN27KXNDOKUEPCPDIXM7Z3SREZWMCPE4MO3GMVQKOIEO6PJ5S7,true,,9,m,9.31419,,https://www.strava.com/activities/8093007821,https://www.strava.com/activities/8093007821?utm_content=39948062&utm_medium=referral&utm_source=twitter,"saí para um(a) Corrida de 4,3 quilômetro.",true,false,6,3,false,false,false,false,everyone
8093007555,Caminhada de aquecimento,Walk,Caminhada,Caminhada,false,,9886392,"ter, 08/11/2022",1667936216,2022-11-08T22:36:56+0000,Tue,"3,07",3074.63,quilômetros,km,37:01,2221,37:01,2221,true,,true,,0,m,0,,https://www.strava.com/activities/8093007555,https://www.strava.com/activities/8093007555?utm_content=39948062&utm_medium=referral&utm_source=twitter,"saí para um(a) Caminhada de 3,0 quilômetro.",true,false,6,0,false,false,false,false,everyone
7801330100,Caminhada matinal na UFPE,Walk,Caminhada,Caminhada,false,,9886392,"seg, 12/09/2022",1662969291,2022-09-12T10:54:51+0000,Mon,"3,17",3171.73,quilômetros,km,34:57,2097,35:22,2122,false,https://d3o5xota0a1fcr.cloudfront.net/v6/maps/3XOBFNMHKQLCEDBUMCLM6S3GSI7ZLXMWAAAOD2VBHWDKUPB2F7676ATXHO66RFWFBUZKQG2KO5XJZC4RT2YTN5MAO2IRCJAB,true,,7,m,7.17353,,https://www.strava.com/activities/7801330100,https://www.strava.com/activities/7801330100?utm_content=39948062&utm_medium=referral&utm_source=twitter,"saí para um(a) Caminhada de 3,1 quilômetro.",true,false,7,0,false,false,false,false,everyone
7785257701,Treino Funcional,Workout,Treino,Treino,false,,,"sex, 09/09/2022",1662736283,2022-09-09T22:11:23+0000,Fri,0,0,quilômetros,km,52:07,3127,52:07,3127,true,,false,,0,m,0,,https://www.strava.com/activities/7785257701,https://www.strava.com/activities/7785257701?utm_content=39948062&utm_medium=referral&utm_source=twitter,saí para um(a) Treino de 0 quilômetro.,true,false,10,0,false,false,false,false,everyone
7779856857,Corrida na UFPE,Run,Corrida,Corrida,false,,9886392,"qui, 08/09/2022",1662665654,2022-09-08T22:34:14+0000,Thu,"5,51",5516.11,quilômetros,km,34:57,2097,48:56,2936,false,https://d3o5xota0a1fcr.cloudfront.net/v6/maps/5NCXBJ7ZJ3WTPRD3NWHZA2OFOBZED3DQRIKYB4UTDSNZC34AAX6BYDVQQOUVNCMNNBD5H2X4NGOVBJC36QEEQDWJWGTJGYH6,true,,0,m,0,,https://www.strava.com/activities/7779856857,https://www.strava.com/activities/7779856857?utm_content=39948062&utm_medium=referral&utm_source=twitter,"saí para um(a) Corrida de 5,5 quilômetro.",true,false,80,3,false,false,false,false,everyone
7779856571,Caminhada de aquecimento,Walk,Caminhada,Caminhada,false,,9886392,"qui, 08/09/2022",1662664372,2022-09-08T22:12:52+0000,Thu,"2,01",2009.01,quilômetros,km,21:11,1271,21:11,1271,false,https://d3o5xota0a1fcr.cloudfront.net/v6/maps/F5OBC34OHS5IQAWQUJ5PR465YL5BH3VSVAPVQ6OZU4L23KHQX4WFK7ZLMCQGK2LMTJENED66KXYESEWPN66GB6TSUC56SLA3,true,,0,m,0,,https://www.strava.com/activities/7779856571,https://www.strava.com/activities/7779856571?utm_content=39948062&utm_medium=referral&utm_source=twitter,"saí para um(a) Caminhada de 2,0 quilômetro.",true,false,10,0,false,false,false,false,everyone
7779856385,Treino Funcional,Workout,Treino,Treino,false,,,"qua, 07/09/2022",1662565589,2022-09-07T22:46:29+0000,Wed,0,0,quilômetros,km,39:35,2375,39:35,2375,true,,false,,0,m,0,,https://www.strava.com/activities/7779856385,https://www.strava.com/activities/7779856385?utm_content=39948062&utm_medium=referral&utm_source=twitter,saí para um(a) Treino de 0 quilômetro.,true,false,6,0,false,false,false,false,everyone
