Activity ID,Activity Date,Activity Name,Activity Type,Activity Description,Elapsed Time,Distance,Max Heart Rate,Relative Effort,Commute,Activity Private Note,Activity Gear,Filename,Athlete Weight,Bike Weight,Elapsed Time,Moving Time,Distance,Max Speed,Average Speed,Elevation Gain,Elevation Loss,Elevation Low,Elevation High,Max Grade,Average Grade,Average Positive Grade,Average Negative Grade,Max Cadence,Average Cadence,Max Heart Rate,Average Heart Rate,Max Watts,Average Watts,Calories,Max Temperature,Average Temperature,Relative Effort,Total Work,Number of Runs,Uphill Time,Downhill Time,Other Time,Perceived Exertion,Type,Start Time,Weighted Average Power,Power Count,Prefer Perceived Exertion,Perceived Relative Effort,Commute,Total Weight Lifted,From Upload,Grade Adjusted Distance,Weather Observation Time,Weather Condition,Weather Temperature,Apparent Temperature,Dewpoint,Humidity,Weather Pressure,Wind Speed,Wind Gust,Wind Bearing,Precipitation Intensity,Sunrise Time,Sunset Time,Moon Phase,Bike,Gear,Precipitation Probability,Precipitation Type,Cloud Cover,Weather Visibility,UV Index,Weather Ozone,Jump Count,Total Grit,Average Flow,Flagged,Average Elapsed Speed,Dirt Distance,Newly Explored Distance,Newly Explored Dirt Distance,Activity Count,Total Steps,Carbon Saved,Pool Length,Training Load,Intensity,Average Grade Adjusted Pace,Timer Time,Total Cycles,Media
3787844563,"May 5, 2020, 10:30:00 PM",Funcional,Workout,"",3244,1.43,140.0,9,false,,,activities/4048417701.tcx.gz,,,3244.0,3244.0,1432.0,4.0,0.44143033027648926,0.0,,,,0.0,0.0,,,,,,105.75740051269531,,,433.0,,,9.0,,,,,,,,,,,,,0.0,,1.0,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,""
3787848167,"May 13, 2020, 10:22:00 PM",Funcional,Workout,"",2658,0.33,155.0,9,false,,,activities/4048420914.tcx.gz,,,2658.0,2658.0,331.0,0.0,0.12452971935272217,0.0,,,,0.0,0.0,,,,,,110.53912353515625,,,400.0,,,9.0,,,,,,,,,,,,,0.0,,1.0,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,""
3787853375,"May 4, 2020, 9:35:41 PM",Corrida,Run,,3380,6.06,188.0,83,false,,,activities/4048427463.tcx.gz,,,3380.0,3375.0,6060.0,2.700000047683716,1.795555591583252,0.0,0.0,14.600000381469727,15.899999618530273,5.699999809265137,0.0,,,,,,149.8693389892578,,,854.0,,,83.0,,,,,,,,,,,,,0.0,,1.0,6065.39990234375,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,""
3787875810,"May 2, 2020, 8:10:09 PM",Ciclismo,Ride,,5868,22.04,153.0,33,false,,,activities/4048453305.tcx.gz,,,5868.0,5464.0,22040.0,6.0,4.033675193786621,36.565181732177734,36.465179443359375,8.100000381469727,21.100000381469727,25.0,0.00045372050954028964,,,,,,126.91259002685547,,192.6932373046875,1077.0,,,33.0,,,,,,,,,,,,,0.0,,1.0,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,""
3787882628,"Apr 30, 2020, 10:42:56 PM",Funcional,Workout,"",2978,0.59,138.0,8,false,,,activities/4048461665.tcx.gz,,,2978.0,2978.0,595.0,0.0,0.19979852437973022,0.0,,,,0.0,0.0,,,,,,107.67259979248047,,,400.0,,,8.0,,,,,,,,,,,,,0.0,,1.0,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,""
3790235132,"Apr 29, 2020, 12:14:20 AM",Funcional,Workout,"",2416,0.31,149.0,8,false,,,activities/4051143208.tcx.gz,,,2416.0,2416.0,314.0,4.199999809265137,0.1299668848514557,0.0,,,,0.0,0.0,,,,,,110.19164276123047,,,365.0,,,8.0,,,,,,,,,,,,,0.0,,1.0,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,""
3790239577,"Apr 29, 2020, 11:02:00 PM",Funcional,Workout,"",2921,0.38,156.0,13,false,,,activities/4051147915.tcx.gz,,,2921.0,2921.0,387.0,0.20000000298023224,0.13248887658119202,0.0,,,,0.0,0.0,,,,,,115.23279571533203,,,438.0,,,13.0,,,,,,,,,,,,,0.0,,1.0,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,""
3790250507,"Apr 25, 2020, 7:35:45 PM",Ciclismo,Ride,,7142,28.79,185.0,119,false,,,activities/4051159634.tcx.gz,,,7142.0,6306.0,28790.0,7.400000095367432,4.565493106842041,35.850341796875,35.850341796875,3.700000047683716,13.800000190734863,8.5,0.0,,,,,,144.943603515625,,222.0992889404297,1668.0,,,119.0,,,,,,,,,,,,,0.0,,1.0,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,""
3790282858,"Apr 23, 2020, 9:51:35 PM",Corrida,Run,,2458,4.01,189.0,59,false,,,activities/4051195887.tcx.gz,,,2458.0,2455.0,4010.0,2.5,1.6334012746810913,0.0,0.0,14.600000381469727,15.899999618530273,2.5,0.0,,,,,,147.58615112304688,,,575.0,,,59.0,,,,,,,,,,,,,0.0,,1.0,4013.0,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,""
3790301257,"Apr 22, 2020, 10:21:08 PM",Corrida,Run,,3450,7.75,189.0,92,false,,,activities/4051216045.tcx.gz,,,3450.0,3396.0,7750.0,18.299999237060547,2.2820966243743896,0.0,2.700000047683716,12.5,15.899999618530273,2.799999952316284,-0.034838709980249405,,,,,,151.01766967773438,,,864.0,,,92.0,,,,,,,,,,,,,0.0,,1.0,7751.0,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,""
3790368556,"Apr 20, 2020, 10:11:39 PM",Funcional,Workout,"",2266,0.14,169.0,19,false,,,activities/4051289632.tcx.gz,,,2266.0,2266.0,146.0,0.0,0.06443071365356445,0.0,,,,0.0,0.0,,,,,,124.32259368896484,,,381.0,,,19.0,,,,,,,,,,,,,0.0,,1.0,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,""
3790384244,"Apr 15, 2020, 9:38:47 PM",Funcional,Workout,"",3698,0.22,159.0,11,false,,,activities/4051307390.tcx.gz,,,3698.0,3698.0,228.0,8.199999809265137,0.0616549476981163,0.0,,,,0.0,0.0,,,,,,100.69442749023438,,,432.0,,,11.0,,,,,,,,,,,,,0.0,,1.0,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,""
